episode,iot,time,reward,delay,action
7,46,60,-20.0,10.0,1.0
7,46,61,0.0,0.0,-1.0
7,46,62,0.0,0.0,-1.0
7,46,63,-20.0,10.0,5.0
7,46,64,-20.0,10.0,1.0
7,46,65,0.0,0.0,-1.0
7,46,66,0.0,0.0,-1.0
7,46,67,0.0,0.0,-1.0
7,46,68,0.0,0.0,-1.0
7,46,69,-20.0,10.0,4.0
7,46,70,0.0,0.0,-1.0
7,46,71,0.0,0.0,-1.0
7,46,72,-20.0,10.0,5.0
7,46,73,0.0,0.0,-1.0
7,46,74,0.0,0.0,-1.0
7,46,75,0.0,0.0,-1.0
7,46,76,0.0,0.0,-1.0
7,46,77,0.0,0.0,-1.0
7,46,78,-5.0,5.0,0.0
7,46,79,-8.0,8.0,0.0
7,46,80,-4.0,4.0,5.0
7,46,81,0.0,0.0,-1.0
7,46,82,-10.0,10.0,0.0
7,46,83,0.0,0.0,-1.0
7,46,84,0.0,0.0,-1.0
7,46,85,0.0,0.0,-1.0
7,46,86,0.0,0.0,-1.0
7,46,87,0.0,0.0,-1.0
7,46,88,0.0,0.0,-1.0
7,46,89,-6.0,6.0,4.0
7,46,90,0.0,0.0,-1.0
7,46,91,0.0,0.0,-1.0
7,46,92,0.0,0.0,-1.0
7,46,93,0.0,0.0,-1.0
7,46,94,0.0,0.0,-1.0
7,46,95,0.0,0.0,-1.0
7,46,96,0.0,0.0,-1.0
7,46,97,0.0,0.0,-1.0
7,46,98,0.0,0.0,-1.0
7,46,99,0.0,0.0,-1.0
7,46,100,0.0,0.0,-1.0
7,46,101,0.0,0.0,-1.0
7,46,102,0.0,0.0,-1.0
7,46,103,0.0,0.0,-1.0
7,46,104,0.0,0.0,-1.0
7,46,105,0.0,0.0,-1.0
7,46,106,0.0,0.0,-1.0
7,46,107,0.0,0.0,-1.0
7,46,108,0.0,0.0,-1.0
7,46,109,0.0,0.0,-1.0
8,46,0,0.0,0.0,-1.0
8,46,1,-3.0,3.0,3.0
8,46,2,0.0,0.0,-1.0
8,46,3,0.0,0.0,-1.0
8,46,4,0.0,0.0,-1.0
8,46,5,0.0,0.0,-1.0
8,46,6,0.0,0.0,-1.0
8,46,7,0.0,0.0,-1.0
8,46,8,0.0,0.0,-1.0
8,46,9,0.0,0.0,-1.0
8,46,10,0.0,0.0,-1.0
8,46,11,-6.0,6.0,3.0
8,46,12,0.0,0.0,-1.0
8,46,13,-6.0,6.0,3.0
8,46,14,-6.0,6.0,5.0
8,46,15,0.0,0.0,-1.0
8,46,16,0.0,0.0,-1.0
8,46,17,0.0,0.0,-1.0
8,46,18,0.0,0.0,-1.0
8,46,19,0.0,0.0,-1.0
8,46,20,0.0,0.0,-1.0
8,46,21,0.0,0.0,-1.0
8,46,22,-6.0,6.0,4.0
8,46,23,-8.0,8.0,2.0
8,46,24,0.0,0.0,-1.0
8,46,25,0.0,0.0,-1.0
8,46,26,-6.0,6.0,0.0
8,46,27,0.0,0.0,-1.0
8,46,28,0.0,0.0,-1.0
8,46,29,0.0,0.0,-1.0
8,46,30,0.0,0.0,-1.0
8,46,31,0.0,0.0,-1.0
8,46,32,0.0,0.0,-1.0
8,46,33,0.0,0.0,-1.0
8,46,34,0.0,0.0,-1.0
8,46,35,0.0,0.0,-1.0
8,46,36,0.0,0.0,-1.0
8,46,37,0.0,0.0,-1.0
8,46,38,0.0,0.0,-1.0
8,46,39,0.0,0.0,-1.0
8,46,40,0.0,0.0,-1.0
8,46,41,0.0,0.0,-1.0
8,46,42,0.0,0.0,-1.0
8,46,43,0.0,0.0,-1.0
8,46,44,0.0,0.0,-1.0
8,46,45,0.0,0.0,-1.0
8,46,46,0.0,0.0,-1.0
8,46,47,0.0,0.0,-1.0
8,46,48,0.0,0.0,-1.0
8,46,49,0.0,0.0,-1.0
8,46,50,-3.0,3.0,1.0
8,46,51,0.0,0.0,-1.0
8,46,52,0.0,0.0,-1.0
8,46,53,0.0,0.0,-1.0
8,46,54,-5.0,5.0,0.0
8,46,55,0.0,0.0,-1.0
8,46,56,0.0,0.0,-1.0
8,46,57,0.0,0.0,-1.0
8,46,58,-5.0,5.0,4.0
8,46,59,-5.0,5.0,5.0
8,46,60,0.0,0.0,-1.0
8,46,61,-6.0,6.0,4.0
8,46,62,0.0,0.0,-1.0
8,46,63,0.0,0.0,-1.0
8,46,64,-6.0,6.0,3.0
8,46,65,0.0,0.0,-1.0
8,46,66,0.0,0.0,-1.0
8,46,67,0.0,0.0,-1.0
8,46,68,-4.0,4.0,1.0
8,46,69,-5.0,5.0,3.0
8,46,70,-8.0,8.0,4.0
8,46,71,0.0,0.0,-1.0
8,46,72,-8.0,8.0,5.0
8,46,73,0.0,0.0,-1.0
8,46,74,-8.0,8.0,5.0
8,46,75,-10.0,10.0,2.0
8,46,76,0.0,0.0,-1.0
8,46,77,0.0,0.0,-1.0
8,46,78,0.0,0.0,-1.0
8,46,79,0.0,0.0,-1.0
8,46,80,0.0,0.0,-1.0
8,46,81,0.0,0.0,-1.0
8,46,82,0.0,0.0,-1.0
8,46,83,0.0,0.0,-1.0
8,46,84,0.0,0.0,-1.0
8,46,85,0.0,0.0,-1.0
8,46,86,0.0,0.0,-1.0
8,46,87,0.0,0.0,-1.0
8,46,88,0.0,0.0,-1.0
8,46,89,-5.0,5.0,2.0
8,46,90,0.0,0.0,-1.0
8,46,91,0.0,0.0,-1.0
8,46,92,-6.0,6.0,4.0
8,46,93,0.0,0.0,-1.0
8,46,94,0.0,0.0,-1.0
8,46,95,0.0,0.0,-1.0
8,46,96,0.0,0.0,-1.0
8,46,97,0.0,0.0,-1.0
8,46,98,0.0,0.0,-1.0
8,46,99,0.0,0.0,-1.0
8,46,100,0.0,0.0,-1.0
8,46,101,0.0,0.0,-1.0
8,46,102,0.0,0.0,-1.0
8,46,103,0.0,0.0,-1.0
8,46,104,0.0,0.0,-1.0
8,46,105,0.0,0.0,-1.0
8,46,106,0.0,0.0,-1.0
8,46,107,0.0,0.0,-1.0
8,46,108,0.0,0.0,-1.0
8,46,109,0.0,0.0,-1.0
9,46,0,0.0,0.0,-1.0
9,46,1,0.0,0.0,-1.0
9,46,2,0.0,0.0,-1.0
9,46,3,0.0,0.0,-1.0
9,46,4,-6.0,6.0,2.0
9,46,5,0.0,0.0,-1.0
9,46,6,0.0,0.0,-1.0
9,46,7,0.0,0.0,-1.0
9,46,8,-6.0,6.0,0.0
9,46,9,-3.0,3.0,3.0
9,46,10,0.0,0.0,-1.0
9,46,11,0.0,0.0,-1.0
9,46,12,0.0,0.0,-1.0
9,46,13,0.0,0.0,-1.0
9,46,14,0.0,0.0,-1.0
9,46,15,0.0,0.0,-1.0
9,46,16,0.0,0.0,-1.0
9,46,17,0.0,0.0,-1.0
9,46,18,0.0,0.0,-1.0
9,46,19,0.0,0.0,-1.0
9,46,20,-3.0,3.0,4.0
9,46,21,0.0,0.0,-1.0
9,46,22,0.0,0.0,-1.0
9,46,23,-3.0,3.0,2.0
9,46,24,0.0,0.0,-1.0
9,46,25,0.0,0.0,-1.0
9,46,26,-4.0,4.0,3.0
9,46,27,0.0,0.0,-1.0
9,46,28,0.0,0.0,-1.0
9,46,29,0.0,0.0,-1.0
9,46,30,0.0,0.0,-1.0
9,46,31,0.0,0.0,-1.0
9,46,32,0.0,0.0,-1.0
9,46,33,0.0,0.0,-1.0
9,46,34,0.0,0.0,-1.0
9,46,35,0.0,0.0,-1.0
9,46,36,0.0,0.0,-1.0
9,46,37,-3.0,3.0,5.0
9,46,38,0.0,0.0,-1.0
9,46,39,0.0,0.0,-1.0
9,46,40,-3.0,3.0,2.0
9,46,41,0.0,0.0,-1.0
9,46,42,0.0,0.0,-1.0
9,46,43,0.0,0.0,-1.0
9,46,44,-4.0,4.0,5.0
9,46,45,-6.0,6.0,0.0
9,46,46,-5.0,5.0,1.0
9,46,47,0.0,0.0,-1.0
9,46,48,0.0,0.0,-1.0
9,46,49,0.0,0.0,-1.0
9,46,50,0.0,0.0,-1.0
9,46,51,0.0,0.0,-1.0
9,46,52,0.0,0.0,-1.0
9,46,53,0.0,0.0,-1.0
9,46,54,-5.0,5.0,4.0
9,46,55,0.0,0.0,-1.0
9,46,56,0.0,0.0,-1.0
9,46,57,-5.0,5.0,3.0
9,46,58,0.0,0.0,-1.0
9,46,59,-6.0,6.0,1.0
9,46,60,0.0,0.0,-1.0
9,46,61,0.0,0.0,-1.0
9,46,62,0.0,0.0,-1.0
9,46,63,-6.0,6.0,1.0
9,46,64,0.0,0.0,-1.0
9,46,65,-7.0,7.0,1.0
9,46,66,0.0,0.0,-1.0
9,46,67,0.0,0.0,-1.0
9,46,68,-6.0,6.0,0.0
9,46,69,0.0,0.0,-1.0
9,46,70,-3.0,3.0,5.0
9,46,71,0.0,0.0,-1.0
9,46,72,0.0,0.0,-1.0
9,46,73,-5.0,5.0,2.0
9,46,74,0.0,0.0,-1.0
9,46,75,0.0,0.0,-1.0
9,46,76,-4.0,4.0,1.0
9,46,77,0.0,0.0,-1.0
9,46,78,0.0,0.0,-1.0
9,46,79,-4.0,4.0,3.0
9,46,80,0.0,0.0,-1.0
9,46,81,0.0,0.0,-1.0
9,46,82,-3.0,3.0,1.0
9,46,83,0.0,0.0,-1.0
9,46,84,0.0,0.0,-1.0
9,46,85,0.0,0.0,-1.0
9,46,86,-5.0,5.0,5.0
9,46,87,0.0,0.0,-1.0
9,46,88,0.0,0.0,-1.0
9,46,89,0.0,0.0,-1.0
9,46,90,-3.0,3.0,0.0
9,46,91,0.0,0.0,-1.0
9,46,92,-4.0,4.0,0.0
9,46,93,0.0,0.0,-1.0
9,46,94,-5.0,5.0,5.0
9,46,95,-8.0,8.0,3.0
9,46,96,0.0,0.0,-1.0
9,46,97,0.0,0.0,-1.0
9,46,98,0.0,0.0,-1.0
9,46,99,0.0,0.0,-1.0
9,46,100,0.0,0.0,-1.0
9,46,101,0.0,0.0,-1.0
9,46,102,0.0,0.0,-1.0
9,46,103,0.0,0.0,-1.0
9,46,104,0.0,0.0,-1.0
9,46,105,0.0,0.0,-1.0
9,46,106,0.0,0.0,-1.0
9,46,107,0.0,0.0,-1.0
9,46,108,0.0,0.0,-1.0
9,46,109,0.0,0.0,-1.0
0,47,0,0.0,0.0,-1.0
0,47,1,-4.0,4.0,5.0
0,47,2,0.0,0.0,-1.0
0,47,3,-4.0,4.0,4.0
0,47,4,0.0,0.0,-1.0
0,47,5,0.0,0.0,-1.0
0,47,6,0.0,0.0,-1.0
0,47,7,-5.0,5.0,1.0
0,47,8,-5.0,5.0,0.0
0,47,9,0.0,0.0,-1.0
0,47,10,0.0,0.0,-1.0
0,47,11,-4.0,4.0,1.0
0,47,12,-9.0,9.0,5.0
0,47,13,0.0,0.0,-1.0
0,47,14,0.0,0.0,-1.0
0,47,15,-8.0,8.0,1.0
0,47,16,0.0,0.0,-1.0
0,47,17,0.0,0.0,-1.0
0,47,18,-9.0,9.0,2.0
0,47,19,0.0,0.0,-1.0
0,47,20,0.0,0.0,-1.0
0,47,21,0.0,0.0,-1.0
0,47,22,-9.0,9.0,3.0
0,47,23,0.0,0.0,-1.0
0,47,24,0.0,0.0,-1.0
0,47,25,0.0,0.0,-1.0
0,47,26,0.0,0.0,-1.0
0,47,27,0.0,0.0,-1.0
0,47,28,0.0,0.0,-1.0
0,47,29,-6.0,6.0,5.0
0,47,30,0.0,0.0,-1.0
0,47,31,0.0,0.0,-1.0
0,47,32,0.0,0.0,-1.0
0,47,33,0.0,0.0,-1.0
0,47,34,0.0,0.0,-1.0
0,47,35,0.0,0.0,-1.0
0,47,36,0.0,0.0,-1.0
0,47,37,0.0,0.0,-1.0
0,47,38,0.0,0.0,-1.0
0,47,39,0.0,0.0,-1.0
0,47,40,0.0,0.0,-1.0
0,47,41,0.0,0.0,-1.0
0,47,42,-4.0,4.0,4.0
0,47,43,0.0,0.0,-1.0
0,47,44,0.0,0.0,-1.0
0,47,45,-5.0,5.0,1.0
0,47,46,0.0,0.0,-1.0
0,47,47,-6.0,6.0,3.0
0,47,48,-5.0,5.0,0.0
0,47,49,0.0,0.0,-1.0
0,47,50,-4.0,4.0,4.0
0,47,51,0.0,0.0,-1.0
0,47,52,0.0,0.0,-1.0
0,47,53,0.0,0.0,-1.0
0,47,54,0.0,0.0,-1.0
0,47,55,-5.0,5.0,5.0
0,47,56,0.0,0.0,-1.0
0,47,57,-7.0,7.0,1.0
0,47,58,0.0,0.0,-1.0
0,47,59,-8.0,8.0,2.0
0,47,60,0.0,0.0,-1.0
0,47,61,-8.0,8.0,4.0
0,47,62,0.0,0.0,-1.0
0,47,63,0.0,0.0,-1.0
0,47,64,-8.0,8.0,3.0
0,47,65,0.0,0.0,-1.0
0,47,66,0.0,0.0,-1.0
0,47,67,0.0,0.0,-1.0
0,47,68,0.0,0.0,-1.0
0,47,69,0.0,0.0,-1.0
0,47,70,0.0,0.0,-1.0
0,47,71,-4.0,4.0,4.0
0,47,72,0.0,0.0,-1.0
0,47,73,0.0,0.0,-1.0
0,47,74,0.0,0.0,-1.0
0,47,75,-4.0,4.0,0.0
0,47,76,0.0,0.0,-1.0
0,47,77,0.0,0.0,-1.0
0,47,78,0.0,0.0,-1.0
0,47,79,0.0,0.0,-1.0
0,47,80,-4.0,4.0,2.0
0,47,81,0.0,0.0,-1.0
0,47,82,-5.0,5.0,5.0
0,47,83,0.0,0.0,-1.0
0,47,84,0.0,0.0,-1.0
0,47,85,0.0,0.0,-1.0
0,47,86,0.0,0.0,-1.0
0,47,87,-4.0,4.0,3.0
0,47,88,0.0,0.0,-1.0
0,47,89,0.0,0.0,-1.0
0,47,90,0.0,0.0,-1.0
0,47,91,0.0,0.0,-1.0
0,47,92,0.0,0.0,-1.0
0,47,93,0.0,0.0,-1.0
0,47,94,-4.0,4.0,0.0
0,47,95,0.0,0.0,-1.0
0,47,96,0.0,0.0,-1.0
0,47,97,-4.0,4.0,3.0
0,47,98,-4.0,4.0,4.0
0,47,99,-6.0,6.0,5.0
0,47,100,0.0,0.0,-1.0
0,47,101,0.0,0.0,-1.0
0,47,102,0.0,0.0,-1.0
0,47,103,0.0,0.0,-1.0
0,47,104,0.0,0.0,-1.0
0,47,105,0.0,0.0,-1.0
0,47,106,0.0,0.0,-1.0
0,47,107,0.0,0.0,-1.0
0,47,108,0.0,0.0,-1.0
0,47,109,0.0,0.0,-1.0
1,47,0,0.0,0.0,-1.0
1,47,1,-4.0,4.0,5.0
1,47,2,0.0,0.0,-1.0
1,47,3,0.0,0.0,-1.0
1,47,4,-4.0,4.0,1.0
1,47,5,-5.0,5.0,5.0
1,47,6,0.0,0.0,-1.0
1,47,7,0.0,0.0,-1.0
1,47,8,0.0,0.0,-1.0
1,47,9,0.0,0.0,-1.0
1,47,10,0.0,0.0,-1.0
1,47,11,-4.0,4.0,3.0
1,47,12,0.0,0.0,-1.0
1,47,13,0.0,0.0,-1.0
1,47,14,0.0,0.0,-1.0
1,47,15,0.0,0.0,-1.0
1,47,16,-5.0,5.0,3.0
1,47,17,-7.0,7.0,3.0
1,47,18,0.0,0.0,-1.0
1,47,19,-7.0,7.0,3.0
1,47,20,-10.0,10.0,3.0
1,47,21,0.0,0.0,-1.0
1,47,22,0.0,0.0,-1.0
1,47,23,0.0,0.0,-1.0
1,47,24,-5.0,5.0,0.0
1,47,25,-7.0,7.0,1.0
1,47,26,-8.0,8.0,1.0
1,47,27,0.0,0.0,-1.0
1,47,28,0.0,0.0,-1.0
1,47,29,-9.0,9.0,2.0
1,47,30,-4.0,4.0,0.0
1,47,31,-9.0,9.0,2.0
1,47,32,0.0,0.0,-1.0
1,47,33,0.0,0.0,-1.0
1,47,34,-9.0,9.0,4.0
1,47,35,0.0,0.0,-1.0
1,47,36,0.0,0.0,-1.0
1,47,37,-20.0,10.0,3.0
1,47,38,-20.0,10.0,2.0
1,47,39,0.0,0.0,-1.0
1,47,40,0.0,0.0,-1.0
1,47,41,-20.0,10.0,2.0
1,47,42,0.0,0.0,-1.0
1,47,43,-6.0,6.0,0.0
1,47,44,0.0,0.0,-1.0
1,47,45,0.0,0.0,-1.0
1,47,46,0.0,0.0,-1.0
1,47,47,0.0,0.0,-1.0
1,47,48,0.0,0.0,-1.0
1,47,49,-6.0,6.0,3.0
1,47,50,-7.0,7.0,1.0
1,47,51,0.0,0.0,-1.0
1,47,52,-5.0,5.0,0.0
1,47,53,-6.0,6.0,3.0
1,47,54,0.0,0.0,-1.0
1,47,55,-7.0,7.0,2.0
1,47,56,-8.0,8.0,1.0
1,47,57,0.0,0.0,-1.0
1,47,58,-9.0,9.0,1.0
1,47,59,0.0,0.0,-1.0
1,47,60,0.0,0.0,-1.0
1,47,61,0.0,0.0,-1.0
1,47,62,-5.0,5.0,0.0
1,47,63,-7.0,7.0,1.0
1,47,64,0.0,0.0,-1.0
1,47,65,0.0,0.0,-1.0
1,47,66,-9.0,9.0,4.0
1,47,67,0.0,0.0,-1.0
1,47,68,0.0,0.0,-1.0
1,47,69,0.0,0.0,-1.0
1,47,70,0.0,0.0,-1.0
1,47,71,-7.0,7.0,5.0
1,47,72,0.0,0.0,-1.0
1,47,73,-9.0,9.0,1.0
1,47,74,0.0,0.0,-1.0
1,47,75,0.0,0.0,-1.0
1,47,76,0.0,0.0,-1.0
1,47,77,0.0,0.0,-1.0
1,47,78,-6.0,6.0,1.0
1,47,79,-7.0,7.0,1.0
1,47,80,0.0,0.0,-1.0
1,47,81,-7.0,7.0,5.0
1,47,82,0.0,0.0,-1.0
1,47,83,0.0,0.0,-1.0
1,47,84,0.0,0.0,-1.0
1,47,85,0.0,0.0,-1.0
1,47,86,0.0,0.0,-1.0
1,47,87,-4.0,4.0,1.0
1,47,88,-6.0,6.0,5.0
1,47,89,-8.0,8.0,5.0
1,47,90,-20.0,10.0,5.0
1,47,91,-20.0,10.0,1.0
1,47,92,0.0,0.0,-1.0
1,47,93,0.0,0.0,-1.0
1,47,94,0.0,0.0,-1.0
1,47,95,0.0,0.0,-1.0
1,47,96,0.0,0.0,-1.0
1,47,97,0.0,0.0,-1.0
1,47,98,0.0,0.0,-1.0
1,47,99,-7.0,7.0,1.0
1,47,100,0.0,0.0,-1.0
1,47,101,0.0,0.0,-1.0
1,47,102,0.0,0.0,-1.0
1,47,103,0.0,0.0,-1.0
1,47,104,0.0,0.0,-1.0
1,47,105,0.0,0.0,-1.0
1,47,106,0.0,0.0,-1.0
1,47,107,0.0,0.0,-1.0
1,47,108,0.0,0.0,-1.0
1,47,109,0.0,0.0,-1.0
2,47,0,0.0,0.0,-1.0
2,47,1,-4.0,4.0,4.0
2,47,2,0.0,0.0,-1.0
2,47,3,0.0,0.0,-1.0
2,47,4,0.0,0.0,-1.0
2,47,5,0.0,0.0,-1.0
2,47,6,0.0,0.0,-1.0
2,47,7,-6.0,6.0,3.0
2,47,8,0.0,0.0,-1.0
2,47,9,0.0,0.0,-1.0
2,47,10,-5.0,5.0,5.0
2,47,11,-9.0,9.0,3.0
2,47,12,0.0,0.0,-1.0
2,47,13,0.0,0.0,-1.0
2,47,14,0.0,0.0,-1.0
2,47,15,0.0,0.0,-1.0
2,47,16,-5.0,5.0,0.0
2,47,17,0.0,0.0,-1.0
2,47,18,0.0,0.0,-1.0
2,47,19,-6.0,6.0,0.0
2,47,20,0.0,0.0,-1.0
2,47,21,-8.0,8.0,0.0
2,47,22,0.0,0.0,-1.0
2,47,23,-4.0,4.0,4.0
2,47,24,0.0,0.0,-1.0
2,47,25,0.0,0.0,-1.0
2,47,26,0.0,0.0,-1.0
2,47,27,0.0,0.0,-1.0
2,47,28,0.0,0.0,-1.0
2,47,29,0.0,0.0,-1.0
2,47,30,0.0,0.0,-1.0
2,47,31,-3.0,3.0,1.0
2,47,32,0.0,0.0,-1.0
2,47,33,0.0,0.0,-1.0
2,47,34,0.0,0.0,-1.0
2,47,35,0.0,0.0,-1.0
2,47,36,0.0,0.0,-1.0
2,47,37,-5.0,5.0,4.0
2,47,38,0.0,0.0,-1.0
2,47,39,0.0,0.0,-1.0
2,47,40,-4.0,4.0,5.0
2,47,41,0.0,0.0,-1.0
2,47,42,0.0,0.0,-1.0
2,47,43,0.0,0.0,-1.0
2,47,44,0.0,0.0,-1.0
2,47,45,0.0,0.0,-1.0
2,47,46,-4.0,4.0,1.0
2,47,47,-7.0,7.0,1.0
2,47,48,-20.0,10.0,4.0
2,47,49,-20.0,10.0,2.0
2,47,50,0.0,0.0,-1.0
2,47,51,-20.0,10.0,1.0
2,47,52,0.0,0.0,-1.0
2,47,53,0.0,0.0,-1.0
2,47,54,0.0,0.0,-1.0
2,47,55,0.0,0.0,-1.0
2,47,56,0.0,0.0,-1.0
2,47,57,-7.0,7.0,2.0
2,47,58,0.0,0.0,-1.0
2,47,59,-8.0,8.0,3.0
2,47,60,0.0,0.0,-1.0
2,47,61,-10.0,10.0,5.0
2,47,62,0.0,0.0,-1.0
2,47,63,0.0,0.0,-1.0
2,47,64,0.0,0.0,-1.0
2,47,65,-8.0,8.0,5.0
2,47,66,0.0,0.0,-1.0
2,47,67,-8.0,8.0,5.0
2,47,68,-20.0,10.0,1.0
2,47,69,-4.0,4.0,0.0
2,47,70,0.0,0.0,-1.0
2,47,71,-20.0,10.0,3.0
2,47,72,-20.0,10.0,3.0
2,47,73,0.0,0.0,-1.0
2,47,74,-20.0,10.0,4.0
2,47,75,0.0,0.0,-1.0
2,47,76,-20.0,10.0,5.0
2,47,77,0.0,0.0,-1.0
2,47,78,0.0,0.0,-1.0
2,47,79,0.0,0.0,-1.0
2,47,80,0.0,0.0,-1.0
2,47,81,0.0,0.0,-1.0
2,47,82,0.0,0.0,-1.0
2,47,83,-6.0,6.0,2.0
2,47,84,-4.0,4.0,0.0
2,47,85,-9.0,9.0,4.0
2,47,86,0.0,0.0,-1.0
2,47,87,0.0,0.0,-1.0
2,47,88,-8.0,8.0,5.0
2,47,89,-20.0,10.0,1.0
2,47,90,0.0,0.0,-1.0
2,47,91,0.0,0.0,-1.0
2,47,92,-20.0,10.0,3.0
2,47,93,0.0,0.0,-1.0
2,47,94,-10.0,10.0,4.0
2,47,95,0.0,0.0,-1.0
2,47,96,0.0,0.0,-1.0
2,47,97,0.0,0.0,-1.0
2,47,98,0.0,0.0,-1.0
2,47,99,0.0,0.0,-1.0
2,47,100,0.0,0.0,-1.0
2,47,101,0.0,0.0,-1.0
2,47,102,0.0,0.0,-1.0
2,47,103,0.0,0.0,-1.0
2,47,104,0.0,0.0,-1.0
2,47,105,0.0,0.0,-1.0
2,47,106,0.0,0.0,-1.0
2,47,107,0.0,0.0,-1.0
2,47,108,0.0,0.0,-1.0
2,47,109,0.0,0.0,-1.0
3,47,0,0.0,0.0,-1.0
3,47,1,0.0,0.0,-1.0
3,47,2,0.0,0.0,-1.0
3,47,3,0.0,0.0,-1.0
3,47,4,-3.0,3.0,2.0
3,47,5,0.0,0.0,-1.0
3,47,6,0.0,0.0,-1.0
3,47,7,-5.0,5.0,2.0
3,47,8,-7.0,7.0,3.0
3,47,9,0.0,0.0,-1.0
3,47,10,-6.0,6.0,5.0
3,47,11,0.0,0.0,-1.0
3,47,12,0.0,0.0,-1.0
3,47,13,0.0,0.0,-1.0
3,47,14,0.0,0.0,-1.0
3,47,15,-7.0,7.0,5.0
3,47,16,-8.0,8.0,3.0
3,47,17,0.0,0.0,-1.0
3,47,18,-9.0,9.0,3.0
3,47,19,0.0,0.0,-1.0
3,47,20,0.0,0.0,-1.0
3,47,21,-7.0,7.0,2.0
3,47,22,0.0,0.0,-1.0
3,47,23,0.0,0.0,-1.0
3,47,24,0.0,0.0,-1.0
3,47,25,-6.0,6.0,4.0
3,47,26,-9.0,9.0,4.0
3,47,27,0.0,0.0,-1.0
3,47,28,0.0,0.0,-1.0
3,47,29,0.0,0.0,-1.0
3,47,30,0.0,0.0,-1.0
3,47,31,0.0,0.0,-1.0
3,47,32,0.0,0.0,-1.0
3,47,33,0.0,0.0,-1.0
3,47,34,0.0,0.0,-1.0
3,47,35,0.0,0.0,-1.0
3,47,36,-4.0,4.0,1.0
3,47,37,0.0,0.0,-1.0
3,47,38,-3.0,3.0,2.0
3,47,39,-6.0,6.0,4.0
3,47,40,0.0,0.0,-1.0
3,47,41,-5.0,5.0,0.0
3,47,42,0.0,0.0,-1.0
3,47,43,0.0,0.0,-1.0
3,47,44,0.0,0.0,-1.0
3,47,45,-6.0,6.0,1.0
3,47,46,0.0,0.0,-1.0
3,47,47,0.0,0.0,-1.0
3,47,48,0.0,0.0,-1.0
3,47,49,0.0,0.0,-1.0
3,47,50,0.0,0.0,-1.0
3,47,51,-4.0,4.0,0.0
3,47,52,0.0,0.0,-1.0
3,47,53,0.0,0.0,-1.0
3,47,54,0.0,0.0,-1.0
3,47,55,0.0,0.0,-1.0
3,47,56,0.0,0.0,-1.0
3,47,57,-5.0,5.0,1.0
3,47,58,0.0,0.0,-1.0
3,47,59,0.0,0.0,-1.0
3,47,60,-4.0,4.0,0.0
3,47,61,0.0,0.0,-1.0
3,47,62,-4.0,4.0,2.0
3,47,63,-8.0,8.0,5.0
3,47,64,-10.0,10.0,2.0
3,47,65,0.0,0.0,-1.0
3,47,66,-10.0,10.0,1.0
3,47,67,0.0,0.0,-1.0
3,47,68,0.0,0.0,-1.0
3,47,69,-4.0,4.0,0.0
3,47,70,-7.0,7.0,5.0
3,47,71,0.0,0.0,-1.0
3,47,72,-10.0,10.0,1.0
3,47,73,0.0,0.0,-1.0
3,47,74,0.0,0.0,-1.0
3,47,75,0.0,0.0,-1.0
3,47,76,0.0,0.0,-1.0
3,47,77,0.0,0.0,-1.0
3,47,78,0.0,0.0,-1.0
3,47,79,0.0,0.0,-1.0
3,47,80,0.0,0.0,-1.0
3,47,81,0.0,0.0,-1.0
3,47,82,0.0,0.0,-1.0
3,47,83,0.0,0.0,-1.0
3,47,84,-3.0,3.0,3.0
3,47,85,0.0,0.0,-1.0
3,47,86,0.0,0.0,-1.0
3,47,87,0.0,0.0,-1.0
3,47,88,-3.0,3.0,2.0
3,47,89,0.0,0.0,-1.0
3,47,90,0.0,0.0,-1.0
3,47,91,0.0,0.0,-1.0
3,47,92,-3.0,3.0,2.0
3,47,93,0.0,0.0,-1.0
3,47,94,0.0,0.0,-1.0
3,47,95,-3.0,3.0,1.0
3,47,96,0.0,0.0,-1.0
3,47,97,0.0,0.0,-1.0
3,47,98,-6.0,6.0,3.0
3,47,99,-8.0,8.0,1.0
3,47,100,0.0,0.0,-1.0
3,47,101,0.0,0.0,-1.0
3,47,102,0.0,0.0,-1.0
3,47,103,0.0,0.0,-1.0
3,47,104,0.0,0.0,-1.0
3,47,105,0.0,0.0,-1.0
3,47,106,0.0,0.0,-1.0
3,47,107,0.0,0.0,-1.0
3,47,108,0.0,0.0,-1.0
3,47,109,0.0,0.0,-1.0
4,47,0,0.0,0.0,-1.0
4,47,1,0.0,0.0,-1.0
4,47,2,-3.0,3.0,1.0
4,47,3,0.0,0.0,-1.0
4,47,4,0.0,0.0,-1.0
4,47,5,0.0,0.0,-1.0
4,47,6,0.0,0.0,-1.0
4,47,7,-7.0,7.0,1.0
4,47,8,-8.0,8.0,3.0
4,47,9,0.0,0.0,-1.0
4,47,10,-10.0,10.0,3.0
4,47,11,-10.0,10.0,2.0
4,47,12,0.0,0.0,-1.0
4,47,13,-10.0,10.0,4.0
4,47,14,0.0,0.0,-1.0
4,47,15,0.0,0.0,-1.0
4,47,16,0.0,0.0,-1.0
4,47,17,0.0,0.0,-1.0
4,47,18,-6.0,6.0,0.0
4,47,19,0.0,0.0,-1.0
4,47,20,-9.0,9.0,0.0
4,47,21,-4.0,4.0,4.0
4,47,22,-9.0,9.0,5.0
4,47,23,0.0,0.0,-1.0
4,47,24,-10.0,10.0,5.0
4,47,25,-10.0,10.0,4.0
